('SNA', 14757.645101756012, -4.874110715, 107, 542.1648982440001, 0.0, '20, 8, 0.3, 1.0, 4, 15, 8, 0.4, False')
('AMP', 14743.641905408998, -4.718635984, 85, 379.57809459099974, 0.0, '9, 8, 0.3, 2.0, 4, 10, 8, 0.4, False')
('UAL', 14643.777397025975, -1010.6674208100004, 121, 2109.1526029739994, 0.0, '9, 8, 0.2, 2.0, 4, 15, 8, 0.7, False')
('MOH', 14590.167033975986, -2465.6761817400056, 119, 517.8829660239996, 0.0, '12, 5, 0.2, 2.0, 4, 10, 8, 0.7, False')
('MOH', 14590.167033975986, -2465.6761817400056, 119, 517.8829660239996, 0.0, '12, 5, 0.3, 2.0, 4, 10, 8, 0.7, False')
('WAB', 14574.561587715994, -1667.5262539509988, 88, 783.8384122840005, 0.0, '20, 8, 0.2, 2.0, 4, 15, 8, 0.1, False')
('NFLX', 14573.679332405995, -1791.4697858840036, 148, 615.730667594, 0.0, '20, 8, 0.3, 1.0, 4, 15, 8, 0.4, False')
('JNPR', 14548.631147649992, -736.3998693939998, 82, 2075.878852350001, 0.0, '9, 8, 0.2, 2.0, 4, 10, 8, 0.1, False')
('SNA', 14546.806784330012, -4.874110715, 111, 562.8732156700001, 0.0, '20, 8, 0.2, 1.0, 4, 15, 8, 0.1, False')
('LYB', 14525.10381308001, -1492.2304301049985, 95, 829.5461869200001, 0.0, '9, 5, 0.2, 2.0, 4, 15, 8, 0.4, False')
('LYB', 14525.10381308001, -1492.2304301049985, 95, 829.5461869200001, 0.0, '9, 5, 0.3, 2.0, 4, 15, 8, 0.4, False')
('HPQ', 14516.902945651993, -1693.0816249090008, 108, 2636.8970543480004, 0.0, '20, 5, 0.2, 2.0, 4, 10, 8, 0.7, False')
('HPQ', 14516.902945651993, -1693.0816249090008, 108, 2636.8970543480004, 0.0, '20, 5, 0.3, 2.0, 4, 10, 8, 0.7, False')
('MA', 14513.092372942003, -815.4380009509998, 83, 336.727627058, 0.0, '12, 8, 0.2, 2.0, 4, 10, 8, 0.7, False')
('COO', 14475.440509791008, -3.76963634, 105, 421.6494902089998, 0.0, '20, 5, 0.2, 2.0, 4, 15, 8, -0.1, False')
('WYNN', 14402.232480104993, -8646.85785107501, 175, 1759.7375198949985, 0.0, '9, 5, 0.2, 1.0, 4, 10, 8, -0.1, False')
('WYNN', 14402.232480104993, -8646.85785107501, 175, 1759.7375198949985, 0.0, '9, 5, 0.2, 1.0, 4, 10, 8, 0.1, False')
('WYNN', 14402.232480104993, -8646.85785107501, 175, 1759.7375198949985, 0.0, '9, 5, 0.3, 1.0, 4, 10, 8, -0.1, False')
('DLTR', 14359.087123844956, -1079.5431395569985, 137, 938.852876155, 0.0, '20, 8, 0.3, 1.0, 4, 15, 8, 0.4, False')
('MOH', 14352.33366293198, -2465.6761817400056, 116, 505.6863370679998, 0.0, '9, 5, 0.2, 2.0, 4, 10, 8, 0.7, False')
('MOH', 14352.33366293198, -2465.6761817400056, 116, 505.6863370679998, 0.0, '9, 5, 0.3, 2.0, 4, 10, 8, 0.7, False')
('FSLR', 14348.785870297032, -783.2323973090002, 125, 1083.4841297030007, 0.0, '9, 8, 0.3, 2.0, 4, 10, 8, 0.7, False')
('EMN', 14239.791588503982, -304.0348490820029, 103, 867.8184114959997, 0.0, '12, 8, 0.2, 2.0, 4, 10, 8, -0.1, False')
('DHI', 14220.942432164999, -1045.8375238839988, 94, 883.207567835, 0.0, '12, 8, 0.2, 2.0, 4, 10, 8, 0.4, False')
